kind,author,date,url,uri,text,matched_keyword,parent_url,parent_uri,week_start,text_clean
post,aftiej.bsky.social,2025-02-27 17:11:37.617000+00:00,https://bsky.app/profile/aftiej.bsky.social/post/3lj6f6aavnc2t,at://did:plc:cnwhztfbir3ipwit3dvydsmt/app.bsky.feed.post/3lj6f6aavnc2t,"RFK jr. has really made me double down on feeling relief over my choice to be childfree üòÆ‚Äçüí® 

parents must be so fucking freaked out right now. measles, polio, mumps, hepatitis, diphtheria, rubella, meningitis, influenza, rotavirus, dengue, covid-19‚Ä¶. ü¶†

he‚Äôs going to kill kids. vaccines work. üíâ",measle,,,2/23/25,"RFK jr. has really made me double down on feeling relief over my choice to be childfree 😮💨 parents must be so fucking freaked out right now. measles, polio, mumps, hepatitis, diphtheria, rubella, meningitis, influenza, rotavirus, dengue, covid-19... 🦠 he's going to kill kids. vaccines work. 💉"
post,fenbeast.bsky.social,2025-02-27 13:15:28.596000+00:00,https://bsky.app/profile/fenbeast.bsky.social/post/3lj5xxxmo3s2f,at://did:plc:b4j6ie4jjmuxchrf37emi4y5/app.bsky.feed.post/3lj5xxxmo3s2f,COVID has been shown to reduce immunity just as measles does. Best way to make sure you're protected against these diseases is to ask for an antibody titer test. Antibodies don't always last; I've had to get re-vaccinated for measles and rubella at different points in my life.,measle,,,2/23/25,COVID has been shown to reduce immunity just as measles does. Best way to make sure you're protected against these diseases is to ask for an antibody titer test. Antibodies don't always last; I've had to get re-vaccinated for measles and rubella at different points in my life.
post,twug.bsky.social,2025-02-27 05:38:43.207000+00:00,https://bsky.app/profile/twug.bsky.social/post/3lj56h7skvk2l,at://did:plc:fkzfivpischgk3ektrnnlsk2/app.bsky.feed.post/3lj56h7skvk2l,I had my MMR titers tested and it was mumps that had waned.  Still good on measles and rubella.  I worry about the potential for flu and Covid vaccines to be pulled from availability since those need to be repeated annually.,mmr,,,2/23/25,I had my MMR titers tested and it was mumps that had waned. Still good on measles and rubella. I worry about the potential for flu and Covid vaccines to be pulled from availability since those need to be repeated annually.
post,lorion70.bsky.social,2025-02-26 18:52:27.960000+00:00,https://bsky.app/profile/lorion70.bsky.social/post/3lj42dmtzok2v,at://did:plc:evhgywt3h5nxgmtmulm7g62j/app.bsky.feed.post/3lj42dmtzok2v,"#MEASLES can kill you ! .. and is COMPLETELY PREVENTABLE via appropriate #MMR #VACCINE  
(and yes #Mumps and #Rubella can kill too..and MUMPS in boys can #sterilize them!)
ALSO of course #Tetanus, #Polio, #COVID and #Influenza can kill
ALL PREVENTED BY #vaccination ..
. just ask Senator MCCONNELL",mmr,,,2/23/25,"#MEASLES can kill you ! .. and is COMPLETELY PREVENTABLE via appropriate #MMR #VACCINE (and yes #Mumps and #Rubella can kill too..and MUMPS in boys can #sterilize them!) ALSO of course #Tetanus, #Polio, #COVID and #Influenza can kill ALL PREVENTED BY #vaccination .. . just ask Senator MCCONNELL"
post,anitaharvey.bsky.social,2025-02-26 17:38:45.197000+00:00,https://bsky.app/profile/anitaharvey.bsky.social/post/3lj3w7sxxac2z,at://did:plc:gvroxg5kyi7ytnzm3ufjpfzj/app.bsky.feed.post/3lj3w7sxxac2z,"Somebody give Trump measles, mumps and rubella. Top it off with Covid and the flu.

He already has STDs.",measle,,,2/23/25,"Somebody give Trump measles, mumps and rubella. Top it off with Covid and the flu. He already has STDs."
post,apandina.bsky.social,2025-02-26 14:06:08.920000+00:00,https://bsky.app/profile/apandina.bsky.social/post/3lj3kdnnjc22e,at://did:plc:ft7piaev3my2x6asrha27bsc/app.bsky.feed.post/3lj3kdnnjc22e,"üö®üö®üö®üö®Went in for check-up and got booster not only for COVID-19 but booster for Measles, Mumps & Rubella üö®üö®üö®üö®",measle,,,2/23/25,"üö®üö®üö®üö®Went in for check-up and got booster not only for COVID-19 but booster for Measles, Mumps & Rubella üö®üö®üö®üö®"
post,dumpcreek.bsky.social,2025-02-26 03:09:10.946000+00:00,https://bsky.app/profile/dumpcreek.bsky.social/post/3lj2fmvq5bc2m,at://did:plc:wneagifrwuz2toczlfxjgz2a/app.bsky.feed.post/3lj2fmvq5bc2m,"Of course. Doesn't look like there will be a flu vaccine this fall either..updated or not. Or a covid or rsv vax. Don't even talk about measles, mumps, rubella or meningitis.",measle,,,2/23/25,"Of course. Doesn't look like there will be a flu vaccine this fall either..updated or not. Or a covid or rsv vax. Don't even talk about measles, mumps, rubella or meningitis."
post,infectiousdz.bsky.social,2025-02-26 02:36:30.084000+00:00,https://bsky.app/profile/infectiousdz.bsky.social/post/3lj2dshpexs2a,at://did:plc:5yacdjsql5qddaujxyrp6hv4/app.bsky.feed.post/3lj2dshpexs2a,"It's not just measles the Vaccines for Children program protects against. It's also:
Diphtheria
Hib
Hep A
Hep B
HPV
Flu
Meningococcal Disease
Mumps
Pertussis
Pneumococcal Disease
Polio
Rotavirus
RSV
Rubella
Tetanus 
Chickenpox
COVID-19
Dengue

www.cdc.gov/vaccines-for...",measle,,,2/23/25,It's not just measles the Vaccines for Children program protects against. It's also: Diphtheria Hib Hep A Hep B HPV Flu Meningococcal Disease Mumps Pertussis Pneumococcal Disease Polio Rotavirus RSV Rubella Tetanus Chickenpox COVID-19 Dengue www.cdc.gov/vaccines-for...
post,tmarie829.bsky.social,2025-02-25 06:30:03.986000+00:00,https://bsky.app/profile/tmarie829.bsky.social/post/3liyaf6wy5e23,at://did:plc:parn3itetbgzqgabvkukpkx2/app.bsky.feed.post/3liyaf6wy5e23,"I ordered a bunch a couple of months ago. And I‚Äôm getting a Measles, Mumps, Rubella vaccine, as well as another COVID booster, this week. I had measles as a kid in the 60s.",measle,,,2/23/25,"I ordered a bunch a couple of months ago. And I'm getting a Measles, Mumps, Rubella vaccine, as well as another COVID booster, this week. I had measles as a kid in the 60s."
post,cherolis.bsky.social,2025-02-24 18:14:33.868000+00:00,https://bsky.app/profile/cherolis.bsky.social/post/3liwxbz6or22p,at://did:plc:lyewauq2xh27yhefadu2f6u4/app.bsky.feed.post/3liwxbz6or22p,"In mid-2020, I got a Measles, Mumps, Rubella booster vaccination. This was a just in case vaccination, as it was possible that having a recent MMR vaccination might reduce severity of a Covid-19 case.

Now, I'm happy my MMR immunity is topped off with all the anti-vax caused outbreaks.",mmr,,,2/23/25,"In mid-2020, I got a Measles, Mumps, Rubella booster vaccination. This was a just in case vaccination, as it was possible that having a recent MMR vaccination might reduce severity of a Covid-19 case. Now, I'm happy my MMR immunity is topped off with all the anti-vax caused outbreaks."
post,christinajackson.bsky.social,2025-02-23 16:21:57.616000+00:00,https://bsky.app/profile/christinajackson.bsky.social/post/3liuajqhig22c,at://did:plc:zd6ehbqasicqrvpsxc4pzbpm/app.bsky.feed.post/3liuajqhig22c,"I'm proud I'm vaccinated. Because I've never had polio, measles, mumps, rubella, covid, small pox, or shingles. Or anything else I've ever been vaccinated against. Oh, and I'm still alive.",measle,,,2/23/25,"I'm proud I'm vaccinated. Because I've never had polio, measles, mumps, rubella, covid, small pox, or shingles. Or anything else I've ever been vaccinated against. Oh, and I'm still alive."
post,xanderzzyzx.bsky.social,2025-02-23 16:07:43.788000+00:00,https://bsky.app/profile/xanderzzyzx.bsky.social/post/3liu7qc6ozs2r,at://did:plc:yugmpphyheaybidctjpgvbj4/app.bsky.feed.post/3liu7qc6ozs2r,"And measles, and mumps, and rubella, and avian flu, and whooping cough, and monkey pox, and covid, and hepatitis A thru C, and so on...",measle,,,2/23/25,"And measles, and mumps, and rubella, and avian flu, and whooping cough, and monkey pox, and covid, and hepatitis A thru C, and so on..."
post,hurricaneburt.bsky.social,2025-02-22 21:40:48.285000+00:00,https://bsky.app/profile/hurricaneburt.bsky.social/post/3lisbuxgff22r,at://did:plc:p2hqpc7wp46eld3jzjvmvk24/app.bsky.feed.post/3lisbuxgff22r,"Most vaccines are. Measles. Mumps. Rubella. Polio etc. 

Covid vaccine‚Ä¶not so much.",measle,,,2/16/25,Most vaccines are. Measles. Mumps. Rubella. Polio etc. Covid vaccine...not so much.
post,burshu.bsky.social,2025-02-22 12:44:05.410000+00:00,https://bsky.app/profile/burshu.bsky.social/post/3lirdvaenbc2e,at://did:plc:ugzy5ityjlyje4aibhcjuspb/app.bsky.feed.post/3lirdvaenbc2e,"Hoping he‚Äôll get measles, polio, smallpox, bird flu, COVID, shingles, rubella, mumps, pneumococcal pneumonia‚Ä¶

Other ideas?",measle,,,2/16/25,"Hoping he'll get measles, polio, smallpox, bird flu, COVID, shingles, rubella, mumps, pneumococcal pneumonia... Other ideas?"
post,freedomcalls.bsky.social,2025-02-22 03:51:49.065000+00:00,https://bsky.app/profile/freedomcalls.bsky.social/post/3liqg5hiy622t,at://did:plc:gvbuacqtrvtmddpk6md4chxe/app.bsky.feed.post/3liqg5hiy622t,"Trump/RFK Jr bring back the good 'ole days üòû

Polio
Chickenpox
COVID-19
Diphtheria
Measles
Meningococcal
Mumps
Whooping Cough (Pertusis)
Flu (Influenza)
Pneumococcal
Rotavirus
RSV
Rubella
Tetanus
Hepatitus A
Hepatitus B
Hib (Haemophilus influenza type B)
HPV (Human Papillomavirus)",measle,,,2/16/25,Trump/RFK Jr bring back the good 'ole days üòû Polio Chickenpox COVID-19 Diphtheria Measles Meningococcal Mumps Whooping Cough (Pertusis) Flu (Influenza) Pneumococcal Rotavirus RSV Rubella Tetanus Hepatitus A Hepatitus B Hib (Haemophilus influenza type B) HPV (Human Papillomavirus)
post,terry48.bsky.social,2025-02-21 19:48:10.844000+00:00,https://bsky.app/profile/terry48.bsky.social/post/3lipl4nkvvs2e,at://did:plc:l4z42rxbk5mitezhthvytpfa/app.bsky.feed.post/3lipl4nkvvs2e,"Headline in Dallas Morning News: ""Ag Commissioner Sid Miller Orders Fluoride  Removed From Texas Water Supply,"" thus guaranteeing a toothless future generation of kids with measles, mumps, rubella, polio, covid and god knows what other Kennedy driven diseases.",measle,,,2/16/25,"Headline in Dallas Morning News: ""Ag Commissioner Sid Miller Orders Fluoride Removed From Texas Water Supply,"" thus guaranteeing a toothless future generation of kids with measles, mumps, rubella, polio, covid and god knows what other Kennedy driven diseases."
post,pinktweets.bsky.social,2025-02-20 12:14:36.480000+00:00,https://bsky.app/profile/pinktweets.bsky.social/post/3limbcohoks24,at://did:plc:ybksvl5gw2lgj4cpida3ynrs/app.bsky.feed.post/3limbcohoks24,"Hooray. I tested positive for immunity to measles, mumps, and rubella. 

Had my Tdap a couple of months ago and I'm current on COVID, so no more vaccinations for a while.",measle,,,2/16/25,"Hooray. I tested positive for immunity to measles, mumps, and rubella. Had my Tdap a couple of months ago and I'm current on COVID, so no more vaccinations for a while."
post,owlcatjewelry.bsky.social,2025-02-20 03:07:19.111000+00:00,https://bsky.app/profile/owlcatjewelry.bsky.social/post/3lilcmec7sf22,at://did:plc:b5fblayo2lh4g6ife7ihcy6l/app.bsky.feed.post/3lilcmec7sf22,"Definitely tetanus. COVID. Measles, mumps, rubella if you haven't had them. I am not sure if you should get a booster if you were vaccinated decades ago. Hepatitis? Chickenpox? Diphtheria? Polio?
Your doctor will be able to give recommendations.",measle,,,2/16/25,"Definitely tetanus. COVID. Measles, mumps, rubella if you haven't had them. I am not sure if you should get a booster if you were vaccinated decades ago. Hepatitis? Chickenpox? Diphtheria? Polio? Your doctor will be able to give recommendations."
post,haidawarcanoe.bsky.social,2025-02-20 00:28:16.388000+00:00,https://bsky.app/profile/haidawarcanoe.bsky.social/post/3likztnnvxs27,at://did:plc:k7aaadqxudd5vhxpnrp4o3vz/app.bsky.feed.post/3likztnnvxs27,"They'll likely get a dose of something else as well (measles, small pox, polio, TB, Covid, the flu, mumps, shingles, rubella, tetanus...) Choose your disease. Problem is, they are contagious. Might actually infect reasonable people too. Masks? Oh, forgot, that's a conspiracy.",measle,,,2/16/25,"They'll likely get a dose of something else as well (measles, small pox, polio, TB, Covid, the flu, mumps, shingles, rubella, tetanus...) Choose your disease. Problem is, they are contagious. Might actually infect reasonable people too. Masks? Oh, forgot, that's a conspiracy."
post,shellylarson.bsky.social,2025-02-19 21:20:10.072000+00:00,https://bsky.app/profile/shellylarson.bsky.social/post/3likpdc6uys27,at://did:plc:zoaakwfmvilbduxtw7mmrxzn/app.bsky.feed.post/3likpdc6uys27,"I‚Äôm a proponent of ‚Äúthe punishment should fit the crime‚Äù. So when this is all over, let‚Äôs put this guy in a room with measles, mumps, rubella, TB, Covid, polio, smallpox, Ebola, etc. With no plan to let him out. No matter how much he begs.",measle,,,2/16/25,"I'm a proponent of ""the punishment should fit the crime"". So when this is all over, let's put this guy in a room with measles, mumps, rubella, TB, Covid, polio, smallpox, Ebola, etc. With no plan to let him out. No matter how much he begs."
post,dwright100.bsky.social,2025-02-19 13:54:14.400000+00:00,https://bsky.app/profile/dwright100.bsky.social/post/3lijwfvymzc2n,at://did:plc:e2zkhlpudtnjpnoek7oqp7pe/app.bsky.feed.post/3lijwfvymzc2n,FYI. Vaccines save lives: 1796 smallpox. 1885 rabies. 1890 tetanus. 1896 typhoid fever. 1906 TB. 1923 diphtheria. 1926 whooping cough. 1932 yellow fever. 1945 flu. 1952 polio. 1963 measles. 1967 mumps. 1969 rubella. 1971 MMR. 1974 chickenpox. 1990 cancer. 2019 COVID-19.,mmr,,,2/16/25,FYI. Vaccines save lives: 1796 smallpox. 1885 rabies. 1890 tetanus. 1896 typhoid fever. 1906 TB. 1923 diphtheria. 1926 whooping cough. 1932 yellow fever. 1945 flu. 1952 polio. 1963 measles. 1967 mumps. 1969 rubella. 1971 MMR. 1974 chickenpox. 1990 cancer. 2019 COVID-19.
post,patricemarg4.bsky.social,2025-02-19 12:47:36.689000+00:00,https://bsky.app/profile/patricemarg4.bsky.social/post/3lijsoriced2f,at://did:plc:6keqevpshyws35avvei6xjk4/app.bsky.feed.post/3lijsoriced2f,"RFK, Jr. and his children are vaccinated against measles, mumps, rubella, Covid, all recommended vaccinations,  per his own family. Psychopaths enjoy the suffering of others while they take care of themselves. No conscience and feed my lust for getting people to harm themselves. Yup.",measle,,,2/16/25,"RFK, Jr. and his children are vaccinated against measles, mumps, rubella, Covid, all recommended vaccinations, per his own family. Psychopaths enjoy the suffering of others while they take care of themselves. No conscience and feed my lust for getting people to harm themselves. Yup."
post,moonmanpics.bsky.social,2025-02-18 20:30:08.127000+00:00,https://bsky.app/profile/moonmanpics.bsky.social/post/3lii42vuawc2k,at://did:plc:fdtxzop2ca6iuxiwm3gg3mxp/app.bsky.feed.post/3lii42vuawc2k,"Probably impact of COVID, Flu, RSV, Measles, Pneumonia, Polio, Mumps, Rubella, Whooping Cough, Chicken Pox, and Shingles.

All Preventable with vaccines.

Just imagine the loss of audience once RFK jr regime gets fully up to speed brainwashing Maggots and they bungle Bird Flu and Ebola pandemics.",measle,,,2/16/25,"Probably impact of COVID, Flu, RSV, Measles, Pneumonia, Polio, Mumps, Rubella, Whooping Cough, Chicken Pox, and Shingles. All Preventable with vaccines. Just imagine the loss of audience once RFK jr regime gets fully up to speed brainwashing Maggots and they bungle Bird Flu and Ebola pandemics."
